id,primera_fecha,ult_fecha,tiempo_serv_trab,fecha_inidi,ent_pago_des,neto_pagar,ultimo_sueldo,ahorros_estimados,id_estado,estado,q25,q50,q75,fijo_cat_q25,fijo_mensual_q25,fijo_ingreso_q25,fijo_cat_q50,fijo_mensual_q50,fijo_ingreso_q50,fijo_cat_q75,fijo_mensual_q75,fijo_ingreso_q75
137537966,1999-10-01,2015-01-15,150606,2015-01-16,CHIHUAHUA,9889.24,18547.42857142857,890276.5714285714,8,CHIHUAHUA,1950000.0,3249006.0,6400000.0,14.308544442521146,22051.07571428571,58802.86857142857,14.202650265243522,36550.60047619048,97468.26793650794,14.119392554683554,72623.96666666667,193663.9111111111
136536792,2000-09-01,2003-08-31,430100,2003-09-01,YUCATAN,24461.02,33942.0,1629216.0,31,YUCATAN,1290252.75,2637824.0,6500000.0,14.443665008260552,14686.965714285712,39165.241904761904,14.239507438355266,29728.577142857142,79276.20571428572,14.123000803744906,72838.24761904762,194235.326984127
137396780,2004-11-01,2022-03-31,170800,2022-04-01,ORIENTE DE LA CDMX,5999.25,14546.08695652174,698212.1739130435,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.104790221222778,76395.76523809523,203722.04063492065,14.05461322415647,143568.35,382848.9333333333
137530964,2000-10-01,2021-09-15,210305,2021-09-16,COAHUILA,20551.3,31278.92307692308,1501388.307692308,5,COAHUILA,2777703.6249999995,5122500.0,12076010.64,14.229640174582782,31289.91619047619,83439.7765079365,14.144418052475029,57462.57047619048,153233.52126984127,14.076066460190944,139088.00857142857,370901.35619047616
137402126,1998-10-01,2018-03-31,190912,2018-04-01,ORIENTE DE LA CDMX,6024.62,15629.28,750205.4400000001,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.10808468584772,75723.19523809524,201928.52063492066,14.056116270221366,142895.78142857144,381055.41714285716
137479990,2003-01-01,2020-06-30,170901,2020-07-01,OAXACA,12142.55,20881.043478260868,1002290.0869565217,21,OAXACA,1695000.0,3100000.0,5987499.999999999,14.348337621280182,19204.760000000002,51212.693333333336,14.210297755943998,34887.392380952384,93033.04634920636,14.129818845834647,67117.71523809523,178980.57396825397
137316415,1998-09-16,2021-03-31,221013,2021-04-01,SUR DE LA CDMX,9675.05,13602.428571428572,652916.5714285715,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.101967923570493,76981.69523809523,205284.52063492066,14.053314984160128,144154.28,384411.41333333333
137522898,1998-11-01,2022-02-15,230718,2022-02-16,HIDALGO,10727.83,14595.724137931034,700594.7586206896,13,HIDALGO,900000.0,1847600.0,3600000.0,14.616356899987347,10330.957142857143,27549.219047619048,14.32320408491499,20908.08380952381,55754.89015873016,14.187133025652017,40468.4019047619,107915.73841269843
137405410,2003-07-03,2024-03-31,191112,2024-04-01,MICHOACAN,10134.41,15974.879999999996,766794.2399999998,14,MICHOACAN,2075000.0,4000000.0,17100593.95,14.292602839875993,23446.326666666668,62523.537777777776,14.172766280340594,44933.20761904762,119821.88698412698,14.036890859396397,214424.46095238093,571798.5625396825
137381683,2003-10-01,2022-06-15,181123,2022-06-16,HIDALGO,18747.4,30879.000000000004,1482192.0000000002,13,HIDALGO,900000.0,1847600.0,3600000.0,14.616356899987347,10330.957142857143,27549.219047619048,14.32320408491499,20908.08380952381,55754.89015873016,14.187133025652017,40468.4019047619,107915.73841269843
